release_id,artist_id,artist_name,album_name,release_date,release_category,edition_type,era,genre
rel_7f07ed027a4c,art_7d9ac9826241,Parliament,Testify,1974-11,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Proto-Funk"
rel_11aa61600fd3,art_7d9ac9826241,Parliament,"The 12"" Collection And More",1999-01-01,original,standard,Comeback Era (1993–2004),"Funk, Soul, P-Funk"
rel_92c2114d8ac0,art_7d9ac9826241,Parliament,The Best Nonstop Mix Compilation,1991-01-25,compilation,standard,Transition Era (1982–1992),"Funk, Soul, P-Funk, Space Funk"
rel_595ece264716,art_7d9ac9826241,Parliament,The Best NonStop Mix Compilation,1991,,,,
rel_1ceb233019a9,art_7d9ac9826241,Parliament,The Casablanca Years: 1974-1980,2007,compilation,standard,Late Career (2005–2015),"Funk, Soul, P-Funk, Space Funk"
rel_e0ffed7f6476,art_7d9ac9826241,Parliament,The Clones of Dr. Funkenstein,1976-09,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Space Funk"
rel_6a8462e1ac7a,art_7d9ac9826241,Parliament,The Early Years,1997,,,,
rel_3a8f2d9872e8,art_7d9ac9826241,Parliament,Trombipulation,1980,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Space Funk"
rel_f008aab9d41d,art_7d9ac9826241,Parliament,Trombipulation,1980,reissue,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Space Funk"
rel_505806cf3273,art_7d9ac9826241,Parliament,Up for the Down Stroke,1973,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Proto-Funk"
rel_ad59e6261fa7,art_7d9ac9826241,Parliament,Up for the Down Stroke,1973,reissue,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Proto-Funk"
rel_d7ec9890c549,art_7d9ac9826241,Parliament,Up For The Down Stroke,1974-06,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk, Proto-Funk"
rel_2f4e6c2957f6,art_7d9ac9826241,Parliament,Up For The Down Stroke (Expanded Edition),1974-07-03,original,expanded,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk"
rel_39354c1177a4,art_7d9ac9826241,Parliament,Up For The Down Stroke (Expanded Edition),1974-07-03,,,,
rel_468f276a813e,art_d6b32868f493,Parliament Funkadelic,Live At Montreux 2004,2005-01-01,,,,
rel_264f7fcf1ddf,art_d6b32868f493,Parliament Funkadelic,"Live: Capitol Theatre, Passaic, Nj 6 Nov '78",1978,original,standard,Classic P-Funk (1970–1981),"Funk, P-Funk"
rel_3b497fe4150a,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Dope Dog,1993,original,standard,Comeback Era (1993–2004),"Funk, P-Funk, Experimental"
rel_742372ad61e3,art_9055f971b0b4,Parliament Funkadelic P Funk Allstars,Greatest Hits Live-1972-1993,1993,compilation,standard,Comeback Era (1993–2004),"Funk, P-Funk, Experimental"
rel_71c8f5c74c39,art_6327420965f6,Parliament-Funkadelic,Live 1976-1993,1993,live,standard,Comeback Era (1993–2004),"Funk, P-Funk, Experimental"
rel_dd53e1c2f7b1,art_6327420965f6,Parliament-Funkadelic,Live 1976-1993,1994,live,standard,Comeback Era (1993–2004),"Funk, P-Funk, Experimental"
rel_d8e1bfe34216,art_e3b0a16787ae,Pat Lewis,Baby I Owe You Something Good,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_ce358d7c14a7,art_e3b0a16787ae,Pat Lewis,Can't Shake It Loose,1966,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_1e3e622ffba6,art_e3b0a16787ae,Pat Lewis,Death to Patty June,2024-07-28,,,,
rel_ea9d923b576a,art_e3b0a16787ae,Pat Lewis,Flashbacks,2024-06-19,,,,
rel_b1bde2b49ba0,art_e3b0a16787ae,Pat Lewis,I'll Wait,1967,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_95f91ea87857,art_e3b0a16787ae,Pat Lewis,Land of Liars,2025-08-24,,,,
rel_6a4b01428556,art_e3b0a16787ae,Pat Lewis,Limerence,2024-06-19,,,,
rel_a0a5a9486ee0,art_e3b0a16787ae,Pat Lewis,Look At What I Almost Missed,1966,original,standard,Pre-P-Funk (1955–1969),"Soul, R&B, Proto-Funk"
rel_540d84d8d92c,art_e3b0a16787ae,Pat Lewis,Red Wall Sessions,2024-06-13,,,,
rel_e4c548cba778,art_1803ca2fc438,Philippe Wynne,Philippé Wynne,1984-08-07,,,,
rel_7ff35b568f94,art_1803ca2fc438,Philippe Wynne,Starting All Over,1977-07-05,,,,
rel_e97de9521c42,art_89b8380041d6,Philippé Wynne,Wynne Jammin',1980,original,standard,Classic P-Funk (1970–1981),"Funk, Soul, P-Funk"
rel_c2f418a34715,art_3db17442680a,Phonk King,#BrooklynBloodPop!,2023-05-12,,,,
rel_d1fc3bc39d25,art_3db17442680a,Phonk King,1 2 2003,2022-12-08,,,,
rel_08a07c598d24,art_3db17442680a,Phonk King,1000X,2023-05-11,,,,
rel_fb372c70a68b,art_3db17442680a,Phonk King,10KDEGREES,2024-01-18,,,,
rel_13fd5f2f345b,art_3db17442680a,Phonk King,1:00 AM,2022-12-15,,,,
rel_828d554310e3,art_3db17442680a,Phonk King,5AM Radio,2024-01-09,,,,
rel_e09da5dee0de,art_3db17442680a,Phonk King,999,2023-04-20,,,,
rel_49b7899b6f5c,art_3db17442680a,Phonk King,A PRIMERO,2025-07-05,,,,
rel_eac3d9e4efe1,art_3db17442680a,Phonk King,ABORDAGEM DEMONÍACA,2025-01-13,,,,
rel_d45b173309a2,art_3db17442680a,Phonk King,Abyss,2023-07-13,,,,
rel_51e159dea6b6,art_3db17442680a,Phonk King,ACID BATH,2023-01-26,,,,
rel_0681b0a98cce,art_3db17442680a,Phonk King,ADRENALINE,2023-08-02,,,,
rel_ea91f6b1d579,art_3db17442680a,Phonk King,Afterdark,2023-09-25,,,,
rel_113e336d98d7,art_3db17442680a,Phonk King,Aggressive Sundanesse,2026-01-20,,,,
rel_adfa1bdcf665,art_3db17442680a,Phonk King,AGRESSIVO DANCINHA,2024-06-04,,,,
rel_903df4523a5f,art_3db17442680a,Phonk King,AIN'T FXKE,2023-06-06,,,,
rel_ceffe44036ca,art_3db17442680a,Phonk King,AK47,2024-01-19,,,,
rel_9e8a6d40b293,art_3db17442680a,Phonk King,ALL I LOVE IS MURDER,2024-03-06,,,,
rel_6fb7aa975003,art_3db17442680a,Phonk King,ALMA AMARRADA,2024-06-06,,,,
rel_19ae3b76ed3a,art_3db17442680a,Phonk King,ALORS ON DANSE,2023-03-17,,,,
rel_451c5bdf0acd,art_3db17442680a,Phonk King,ALTURA,2025-09-19,,,,
rel_63ef90b72e00,art_3db17442680a,Phonk King,amnesia,2023-02-17,,,,
rel_198856d370ba,art_3db17442680a,Phonk King,AMORE,2025-08-01,,,,
rel_98df2b603363,art_3db17442680a,Phonk King,ANGEL SLIDE,2024-07-15,,,,
rel_4e9a42f0281f,art_3db17442680a,Phonk King,Angetenar,2023-12-05,,,,
rel_75e4bd360c41,art_3db17442680a,Phonk King,ANNIHILATION,2022-11-21,,,,
rel_faff379ca9ad,art_3db17442680a,Phonk King,APOCALYPTIC,2023-12-11,,,,
rel_88f75c8812e6,art_3db17442680a,Phonk King,Ara Ara,2024-05-06,,,,
rel_2d5a19fb9b59,art_3db17442680a,Phonk King,Arabic Krushfunk,2024-07-01,,,,
rel_e79063429b98,art_3db17442680a,Phonk King,Are You Ready,2022-12-05,,,,
rel_d17cbb0a4d04,art_3db17442680a,Phonk King,Around The World,2023-06-02,,,,
rel_b3d131a25e89,art_3db17442680a,Phonk King,Astronomia,2023-01-09,,,,
rel_86492d8be400,art_3db17442680a,Phonk King,ATLANTIS!,2025-07-02,,,,
rel_10f6c34ed11e,art_3db17442680a,Phonk King,ATMOSPHERIA,2024-12-30,,,,
rel_c639510947d1,art_3db17442680a,Phonk King,AURA MELODICA,2025-01-31,,,,
rel_c7418bf189ce,art_3db17442680a,Phonk King,AUTOMOTIVO DO BOMBOCLAT,2024-05-22,,,,
rel_ff2d995112e7,art_3db17442680a,Phonk King,Axel F,2023-05-23,,,,
rel_30637db36843,art_3db17442680a,Phonk King,AZKABAN,2022-11-17,,,,
rel_cc66b221e3b1,art_3db17442680a,Phonk King,BACARDI,2023-04-11,,,,
rel_381930258209,art_3db17442680a,Phonk King,BAGATATA ETERNO,2024-03-25,,,,
rel_bbf49da2455e,art_3db17442680a,Phonk King,BAILE DO VERÃO,2025-11-24,,,,
rel_b4ef2f4fd985,art_3db17442680a,Phonk King,BALANÇA,2026-02-16,,,,
rel_08e70f248929,art_3db17442680a,Phonk King,Bang Bang,2023-01-12,,,,
rel_128b3ee2f7dd,art_3db17442680a,Phonk King,BASS FUNK,2024-06-05,,,,
rel_bb5414aa1015,art_3db17442680a,Phonk King,BEHEMOTH,2023-01-13,,,,
rel_ba184e405a59,art_3db17442680a,Phonk King,BELLA CIAO,2023-09-26,,,,
rel_8e21b67a1cac,art_3db17442680a,Phonk King,Big In Japan,2024-07-12,,,,
rel_03f04afcf57d,art_3db17442680a,Phonk King,BLA BLA BLA,2024-07-05,,,,
rel_78102b3b028e,art_3db17442680a,Phonk King,BLIND,2022-12-06,,,,
rel_d2e14a553aee,art_3db17442680a,Phonk King,BLIZZARD,2025-06-04,,,,
rel_401fe248c644,art_3db17442680a,Phonk King,Blood Bath,2024-12-04,,,,
rel_4aaab726f63f,art_3db17442680a,Phonk King,BLOODKILLAZ 2,2023-01-13,,,,
rel_b71b2ff530f4,art_3db17442680a,Phonk King,Bloody Game,2023-10-17,,,,
rel_5f7d4d89d222,art_3db17442680a,Phonk King,Blue (Da Ba Dee),2023-05-25,,,,
rel_b7d5f8d9fb56,art_3db17442680a,Phonk King,BOTA BOTA,2024-07-10,,,,
rel_b61b925961ff,art_3db17442680a,Phonk King,BOTA PA BRAZIL,2024-03-12,,,,
rel_dd867254a1d8,art_3db17442680a,Phonk King,BrasilKrush,2024-05-21,,,,
rel_2d5ab267765a,art_3db17442680a,Phonk King,Brazil Shut Down,2024-05-03,,,,
rel_2c2164183f4e,art_3db17442680a,Phonk King,BRAZILIAN DANCE,2024-02-08,,,,
rel_5d62f98d0da7,art_3db17442680a,Phonk King,BRAZILIAN FIGHT,2023-11-08,,,,
rel_d504fd705bf6,art_3db17442680a,Phonk King,BRE PETRUNKO,2024-11-15,,,,
rel_7a8afdacb4cb,art_3db17442680a,Phonk King,BRE PETRUNKO (VIP MIX),2025-01-10,,,,
rel_200f5c3730c8,art_3db17442680a,Phonk King,BREATHE,2023-06-21,,,,
rel_757e861ede1f,art_3db17442680a,Phonk King,BRING ME UP!,2024-08-21,,,,
rel_e38c1f1f3db0,art_3db17442680a,Phonk King,BRTMZ,2023-06-12,,,,
rel_909f7eab6408,art_3db17442680a,Phonk King,brutal.exe,2026-01-12,,,,
rel_e39541bea9d5,art_3db17442680a,Phonk King,BRXKE,2024-06-26,,,,
rel_8f546d871f1e,art_3db17442680a,Phonk King,BULGARIA FUNK,2026-01-19,,,,
rel_c05bee494f27,art_3db17442680a,Phonk King,BUMP!,2025-09-09,,,,
rel_bd0b039b06d0,art_3db17442680a,Phonk King,BURNING RUBBER,2023-10-19,,,,
rel_b3c8e5d36467,art_3db17442680a,Phonk King,BURNOUT,2023-04-27,,,,
rel_c4b90520dcf3,art_3db17442680a,Phonk King,BVRN,2024-03-20,,,,
rel_88f4ff712da4,art_3db17442680a,Phonk King,CALABRIA DA BRAZIL,2023-09-15,,,,
rel_6b80b5b708b1,art_3db17442680a,Phonk King,CALL ME!,2024-10-21,,,,
rel_f8402ec3d734,art_3db17442680a,Phonk King,CAN'T FVCK WITH ME,2023-01-31,,,,
rel_451727a7c1f3,art_3db17442680a,Phonk King,Candy Krush,2025-02-03,,,,
rel_271622e40746,art_3db17442680a,Phonk King,CANÇÃO AUTOMÁTICA,2024-10-09,,,,
rel_be466e4867e3,art_3db17442680a,Phonk King,Carbonize,2023-08-24,,,,
rel_6641f2adf6a5,art_3db17442680a,Phonk King,CHAOTIC,2022-12-14,,,,
rel_78976c4e80b1,art_3db17442680a,Phonk King,CHARRO NEGRO,2024-12-09,,,,
rel_c8c6a8013eca,art_3db17442680a,Phonk King,Chasing Stars,2023-07-03,,,,
rel_a279f3d99679,art_3db17442680a,Phonk King,CHECK IN MY HOUSE,2023-06-08,,,,
rel_180d55b3b153,art_3db17442680a,Phonk King,Children,2024-04-01,,,,
rel_ac98accc87c9,art_3db17442680a,Phonk King,CHRISTMAS PHUNKA,2023-12-22,,,,
rel_7f8092dda936,art_3db17442680a,Phonk King,CITYLIGHTS,2023-01-09,,,,
rel_0a87ea93aafc,art_3db17442680a,Phonk King,CLØSE MY EYES,2024-04-22,,,,
rel_1f725f9dac45,art_3db17442680a,Phonk King,Coco Jamboo,2023-06-16,,,,
rel_31a13643abf0,art_3db17442680a,Phonk King,CORPO ENCONTRADO,2025-09-17,,,,
rel_24b89f07f27d,art_3db17442680a,Phonk King,Corra Corra,2024-12-13,,,,
rel_0570b53159fe,art_3db17442680a,Phonk King,CORROSION,2023-03-20,,,,
rel_5ccbd32b90ae,art_3db17442680a,Phonk King,Crazy Crusher,2024-05-27,,,,
rel_8863970521ad,art_3db17442680a,Phonk King,Crazy Frog,2025-02-28,,,,
rel_6c3265c38008,art_3db17442680a,Phonk King,CRONOS,2023-02-02,,,,
rel_325c5eff77b2,art_3db17442680a,Phonk King,Crystal Clear,2023-09-05,,,,
rel_745a7a177894,art_3db17442680a,Phonk King,Cursed Crown,2023-04-14,,,,
rel_e7150fc51e3c,art_3db17442680a,Phonk King,CXTXCLYSM,2023-10-30,,,,
rel_314301c97f4d,art_3db17442680a,Phonk King,Cyberphonk,2023-12-21,,,,
rel_0f6a86e378cc,art_3db17442680a,Phonk King,Damaged,2023-04-25,,,,
rel_ad1254171305,art_3db17442680a,Phonk King,DANÇA DEMONIACA,2024-01-23,,,,
rel_10220cc7940b,art_3db17442680a,Phonk King,Dança Dos Demônios,2023-12-29,,,,
rel_2d76a6dd7d87,art_3db17442680a,Phonk King,Dark Santa,2022-12-09,,,,
rel_95e34a97a59a,art_3db17442680a,Phonk King,DARK SKY,2023-07-12,,,,
rel_b7b5fcccca0f,art_3db17442680a,Phonk King,Darksiders,2024-04-26,,,,
rel_a3af5c8d0d9f,art_3db17442680a,Phonk King,DAWNBREAKER,2024-01-12,,,,
rel_a7de16ca2622,art_3db17442680a,Phonk King,De Sabado,2025-08-14,,,,
rel_9f2fcdf4ab03,art_3db17442680a,Phonk King,DEEP RAGE,2024-05-16,,,,
rel_8f60bed861cb,art_3db17442680a,Phonk King,DEIXA DE SER,2026-02-24,,,,
rel_e5180f742b80,art_3db17442680a,Phonk King,DELIRIUM,2024-03-21,,,,
rel_28c0c42821f0,art_3db17442680a,Phonk King,DEMON SLIDE!,2024-12-27,,,,
rel_8d05ca910b67,art_3db17442680a,Phonk King,Demonrave,2023-02-13,,,,
rel_1f562337ceeb,art_3db17442680a,Phonk King,DEMXNCXRE,2023-05-30,,,,
rel_a1738ee1aa96,art_3db17442680a,Phonk King,Deriva!,2023-10-20,,,,
rel_6a168995ea9a,art_3db17442680a,Phonk King,DESCE SENTA VAI,2025-07-17,,,,
rel_f828f896eb98,art_3db17442680a,Phonk King,DESE TO OCHAO,2025-06-23,,,,
rel_69c351ead411,art_3db17442680a,Phonk King,Destroyed,2024-07-12,,,,
rel_4178c00a07f1,art_3db17442680a,Phonk King,Destruction,2025-10-08,,,,
rel_e1f2e00696d5,art_3db17442680a,Phonk King,Destruidor De Mundos,2023-11-29,,,,
rel_700fa5b1f086,art_3db17442680a,Phonk King,DEXON,2025-11-17,,,,
rel_be38f4a2bd5e,art_3db17442680a,Phonk King,DIAMONDS,2022-12-30,,,,
rel_b22bcd9721d6,art_3db17442680a,Phonk King,DIFFICULTY,2024-09-23,,,,
rel_1bca2ddb1b6e,art_3db17442680a,Phonk King,DILATE,2023-10-27,,,,
rel_a89e7c1ea3ec,art_3db17442680a,Phonk King,DIME QUE SI,2025-09-11,,,,
rel_6aaf1b7d8719,art_3db17442680a,Phonk King,DINHEIRO FUNK,2024-03-01,,,,
rel_f98fb5372a37,art_3db17442680a,Phonk King,DIRTY RIDE,2023-01-10,,,,
rel_ecd09fb10293,art_3db17442680a,Phonk King,Disco Phonk,2023-04-24,,,,
rel_59417ac3d2c7,art_3db17442680a,Phonk King,Distinct Memories,2025-01-08,,,,
rel_1df7b869cb82,art_3db17442680a,Phonk King,DO IT,2024-10-16,,,,
rel_80faca59081e,art_3db17442680a,Phonk King,Doce Amor,2025-07-08,,,,
rel_67534077f6c7,art_3db17442680a,Phonk King,Dodging Bullets,2023-08-07,,,,
rel_0316cba3e8af,art_3db17442680a,Phonk King,DON'T GO,2024-05-01,,,,
rel_303c59e9de69,art_3db17442680a,Phonk King,Don't You Worry Child,2023-09-11,,,,
rel_226eacc0ba43,art_3db17442680a,Phonk King,Don’t Stop The Music,2023-02-24,,,,
rel_816d5ecb5b3f,art_3db17442680a,Phonk King,DOPAMINE,2023-01-27,,,,
rel_9eb6614d73cb,art_3db17442680a,Phonk King,DOUBLE COWBELL FRACTURE,2023-05-18,,,,
rel_35df8a8dac69,art_3db17442680a,Phonk King,Dragon Slayer,2022-12-16,,,,
rel_7eb812cf7759,art_3db17442680a,Phonk King,Drifting Away,2022-11-01,,,,
rel_a100c66a489a,art_3db17442680a,Phonk King,DROGA,2023-06-09,,,,
rel_cdc739867827,art_3db17442680a,Phonk King,DUALITY,2023-12-22,,,,
rel_4a3da638992c,art_3db17442680a,Phonk King,Dubi Dub,2023-12-22,,,,
rel_4477287ff6b6,art_3db17442680a,Phonk King,DUELO SANGRENTO,2023-12-11,,,,
rel_b81f7823ecb8,art_3db17442680a,Phonk King,DUM DUM DUM,2024-01-29,,,,
rel_c449ea1bc1ca,art_3db17442680a,Phonk King,ECLIPSE,2023-02-16,,,,
rel_d6f146aa9186,art_3db17442680a,Phonk King,Ecuador,2023-02-23,,,,
rel_6a30b378d01a,art_3db17442680a,Phonk King,ECUADOR ULTRAFUNK,2025-02-07,,,,
rel_8c605242e26d,art_3db17442680a,Phonk King,El Plan,2024-03-01,,,,
rel_424d972b4327,art_3db17442680a,Phonk King,Ela Desce,2024-07-29,,,,
rel_90891c7c17b3,art_3db17442680a,Phonk King,En La Luna,2025-08-15,,,,
rel_19583184dcc6,art_3db17442680a,Phonk King,Enchanted,2023-04-04,,,,
rel_ace8d29393cb,art_3db17442680a,Phonk King,ENSOLARADO,2024-12-06,,,,
rel_07796fea3395,art_3db17442680a,Phonk King,ERROR!,2024-08-12,,,,
rel_2549ddf03ad9,art_3db17442680a,Phonk King,ESA MAMI,2026-02-02,,,,
rel_0acccc89b698,art_3db17442680a,Phonk King,ESPAFUNK,2025-06-27,,,,
rel_b09d10857117,art_3db17442680a,Phonk King,ESPAÇO FUNK BRASILEIRO,2024-09-27,,,,
rel_e04c33ab5f20,art_3db17442680a,Phonk King,Espírito Da Morte,2024-02-12,,,,
rel_3fa3b1460dd9,art_3db17442680a,Phonk King,Ethereal,2025-10-27,,,,
rel_744a0d8140cb,art_3db17442680a,Phonk King,EU SOU FORÇA!,2024-09-16,,,,
rel_e31ed99c5897,art_3db17442680a,Phonk King,Euforia,2023-12-11,,,,
rel_089b9249ebe5,art_3db17442680a,Phonk King,EVERLAST,2024-02-01,,,,
rel_d20863b189cf,art_3db17442680a,Phonk King,EVERY MINUTE,2023-02-14,,,,
rel_7d270e445f69,art_3db17442680a,Phonk King,Exoplanet,2024-04-23,,,,
rel_63c8bfeb904f,art_3db17442680a,Phonk King,EYES OPEN,2023-02-09,,,,
rel_ea18db0c269b,art_3db17442680a,Phonk King,Faded,2023-06-05,,,,
rel_7a36f676ffaa,art_3db17442680a,Phonk King,Fairy,2024-08-19,,,,
rel_01422d213a53,art_3db17442680a,Phonk King,Fallen Angel,2023-09-07,,,,
rel_1acc4dd0e137,art_3db17442680a,Phonk King,Falling Down,2024-05-17,,,,
rel_e3e977ecbbc8,art_3db17442680a,Phonk King,FANTASMA,2026-02-02,,,,
rel_8fcb7920954e,art_3db17442680a,Phonk King,FAVELA FUNK,2025-08-18,,,,
rel_53e72f2db428,art_3db17442680a,Phonk King,Feelings,2024-08-05,,,,
rel_4c1e5c6bb916,art_3db17442680a,Phonk King,FER-DE-LANCE,2023-03-14,,,,
rel_8088bc0e2170,art_3db17442680a,Phonk King,FERRARI FRIGHT,2025-02-17,,,,
rel_b6e96b04ea26,art_3db17442680a,Phonk King,FERURİ FUNK,2024-06-21,,,,
rel_36bd0c7f552f,art_3db17442680a,Phonk King,Fight,2022-11-18,,,,
rel_d3458266c60f,art_3db17442680a,Phonk King,FINAL STRIKE,2024-11-20,,,,
rel_21517fae7ccf,art_3db17442680a,Phonk King,FLEX,2023-07-28,,,,
rel_9b2848f32ef5,art_3db17442680a,Phonk King,FOGO,2024-03-04,,,,
rel_d1970a3e827b,art_3db17442680a,Phonk King,Forbidden Drive,2023-02-21,,,,
rel_e3eadd1dc317,art_3db17442680a,Phonk King,FREAKSHOW,2024-04-05,,,,
rel_b5e7f67193b4,art_3db17442680a,Phonk King,FREESTYLER,2023-06-22,,,,
rel_205bf218f6aa,art_3db17442680a,Phonk King,Fresco Funk,2024-11-18,,,,
rel_415f386e4467,art_3db17442680a,Phonk King,FUMAÇA DEMAIS,2023-12-11,,,,
rel_1c942f13d6b1,art_3db17442680a,Phonk King,FUNK CIRCUS,2025-10-06,,,,
rel_f120dff7e64b,art_3db17442680a,Phonk King,Funk Do Futuro,2024-01-24,,,,
rel_73491d56dd9b,art_3db17442680a,Phonk King,FUNK DO HYPER,2024-07-24,,,,
rel_e3633ddee476,art_3db17442680a,Phonk King,FUNK MALINHO,2024-11-25,,,,
rel_6eae5cdec6a2,art_3db17442680a,Phonk King,FUNK TERREMOTO,2024-09-20,,,,
rel_48acf0e137ce,art_3db17442680a,Phonk King,Funky Phantasm,2023-12-07,,,,
rel_48de3b8840ca,art_3db17442680a,Phonk King,Fur Elise,2023-03-31,,,,
rel_d26b26aab078,art_3db17442680a,Phonk King,FUTURE PHONK,2024-06-20,,,,
rel_08e87db7b1eb,art_3db17442680a,Phonk King,FUTURISTIC,2023-07-17,,,,
rel_f01a9421a6fe,art_3db17442680a,Phonk King,Fúria do Funk,2024-04-10,,,,
rel_3687ae830a26,art_3db17442680a,Phonk King,Game Over,2024-06-19,,,,
rel_cf25a352f242,art_3db17442680a,Phonk King,GAME REBOOT,2024-06-24,,,,
rel_a2155716c2af,art_3db17442680a,Phonk King,GANGSTA,2023-09-18,,,,
rel_fcf6a59b057e,art_3db17442680a,Phonk King,GAROTA DA ESQUINA,2026-02-23,,,,
rel_703c211d0b35,art_3db17442680a,Phonk King,GATITO COMO TU,2025-10-31,,,,
rel_770f4e84f10f,art_3db17442680a,Phonk King,GET DOWN JUMPSTYLE,2025-09-22,,,,
rel_9f310bff4596,art_3db17442680a,Phonk King,Get Low,2023-12-12,,,,
rel_a08178f0b406,art_3db17442680a,Phonk King,Ghostly Grit,2023-11-23,,,,
rel_1858394645c0,art_3db17442680a,Phonk King,Giga Theme,2023-04-17,,,,
rel_e587b8b58f3a,art_3db17442680a,Phonk King,Give It To Me,2023-03-24,,,,
rel_9e00bc49430b,art_3db17442680a,Phonk King,GOD HIMSELF,2023-10-12,,,,
rel_49fedbfbb12e,art_3db17442680a,Phonk King,GRACE,2025-09-19,,,,
rel_f7c68e5c83c3,art_3db17442680a,Phonk King,GUNSHOT,2023-11-15,,,,
rel_bcbd7099438d,art_3db17442680a,Phonk King,H8IN,2024-06-25,,,,
rel_00b1bfe0067f,art_3db17442680a,Phonk King,Halloween Theme,2023-11-13,,,,
rel_126fad990d96,art_3db17442680a,Phonk King,Hanuman ji,2025-01-17,,,,
rel_9219ee903aab,art_3db17442680a,Phonk King,HARD DANÇA PHONK,2024-01-08,,,,
rel_ef3068b3ae45,art_3db17442680a,Phonk King,HARDCORE,2024-03-11,,,,
rel_2405986e1a9f,art_3db17442680a,Phonk King,HATERS SICKER,2024-01-11,,,,
rel_fc5d673cbf9a,art_3db17442680a,Phonk King,HAUNTING ME!,2025-01-24,,,,
rel_3715b2a2d8bc,art_3db17442680a,Phonk King,Heads Will Roll,2023-08-28,,,,
rel_f8ad2e1d550f,art_3db17442680a,Phonk King,Heartless,2024-04-19,,,,
rel_a97c368a778e,art_3db17442680a,Phonk King,Heavenly,2024-11-11,,,,
rel_f886476a1a95,art_3db17442680a,Phonk King,Heavy Drift,2023-06-14,,,,
rel_ab4080e735d3,art_3db17442680a,Phonk King,HELL PARVDISE,2024-04-08,,,,
rel_1166103ca4da,art_3db17442680a,Phonk King,HELLO BRAZIL!,2023-08-15,,,,
rel_de64befdd52b,art_3db17442680a,Phonk King,Help Yourself,2023-07-07,,,,
rel_e30d43bda17f,art_3db17442680a,Phonk King,HOLLOWPOINT,2023-04-18,,,,
rel_4638bc57937b,art_3db17442680a,Phonk King,Holy Death,2023-05-02,,,,
rel_af5b9bd8cb9d,art_3db17442680a,Phonk King,HOOD ANTHEM,2023-08-17,,,,
rel_6fd34d5ae2dc,art_3db17442680a,Phonk King,HOPE,2022-11-14,,,,
rel_c5a9fee43dc9,art_3db17442680a,Phonk King,Hotel Room,2022-12-02,,,,
rel_da5ccd8356fc,art_3db17442680a,Phonk King,Hustle,2023-12-19,,,,
rel_ea0f47bb70fe,art_3db17442680a,Phonk King,I Like That,2024-01-02,,,,
rel_a5255273cd29,art_3db17442680a,Phonk King,I Like To Move It,2023-12-11,,,,
rel_c7eed4f7a8a1,art_3db17442680a,Phonk King,I WIN!,2023-12-11,,,,
rel_353486712ad4,art_3db17442680a,Phonk King,i'm over it,2022-12-16,,,,
rel_d4b69aaa0f3b,art_3db17442680a,Phonk King,IDADE DA PEDRA,2024-07-17,,,,
rel_3b2af6c6ac3c,art_3db17442680a,Phonk King,IGNITE,2023-10-10,,,,
rel_966d523a3ea2,art_3db17442680a,Phonk King,ILLIDAN,2024-02-07,,,,
rel_de48d5f61e58,art_3db17442680a,Phonk King,Imitation,2025-12-29,,,,
rel_7ecb882d8019,art_3db17442680a,Phonk King,IMMORTAL,2023-07-24,,,,
rel_c7c930bcc05e,art_3db17442680a,Phonk King,IMPÉRIO,2026-01-26,,,,
rel_e7e368773e7e,art_3db17442680a,Phonk King,IN DA CLUB,2024-02-26,,,,
rel_f79f38d97386,art_3db17442680a,Phonk King,IN MY HEAD,2024-02-02,,,,
rel_8119d94a7382,art_3db17442680a,Phonk King,IN THE CHAMBER,2024-05-09,,,,
rel_67a3bdbc46ee,art_3db17442680a,Phonk King,In The End,2023-12-25,,,,
rel_725d37d5ef44,art_3db17442680a,Phonk King,Indian Phonk,2023-05-04,,,,
rel_ff529b124785,art_3db17442680a,Phonk King,INFERNAL DANÇA,2024-02-05,,,,
rel_b3355529cda9,art_3db17442680a,Phonk King,INSANE (GO LOCO),2023-06-13,,,,
rel_e211503af378,art_3db17442680a,Phonk King,INSIDE ME,2025-09-10,,,,
rel_d5c5962b8bdd,art_3db17442680a,Phonk King,INSOMNIA,2023-12-08,,,,
rel_eace801c6fd3,art_3db17442680a,Phonk King,INTERITUS,2023-05-24,,,,
rel_15a3e263751b,art_3db17442680a,Phonk King,INTROVERT,2023-04-14,,,,
